6669	99.40134646464652	99.58099999999999	99.33290123456787	98.1105559221976	arthropoda	409.8858585858586	314.5	997	243	981	.98395185556670010030	58465972	27369474	.46812655402359512640	GCF_021134715.1_ASM2113471v1_cds_from_genomic.fna	GCA_911175335.1_PA42_4.2_genomic.fna
6687	99.70905179704016	100.0	99.73680263157897	98.79707590560446	arthropoda	376.7293868921776	231.0	957	230	942	.98432601880877742946	51068389	14125131	.27659245330805324601	GCF_015228065.1_NSTDA_Pmon_1_cds_from_genomic.fna	GCA_002291185.1_Pmon_WGS_v1_genomic.fna
6687	99.6623572181243	99.839	99.6820350877193	98.4228059300752	arthropoda	405.6132771338251	233.0	957	230	945	.98746081504702194357	51068389	27117457	.53100278922054893879	GCF_015228065.1_NSTDA_Pmon_1_cds_from_genomic.fna	GCA_007890405.1_Pmod26D_v1_genomic.fna
6687	99.67623712446347	99.9125	99.67421681415931	95.97220995041998	arthropoda	396.6834763948498	232.0	957	230	928	.96969696969696969696	51068389	50408862	.98708541598991893008	GCF_015228065.1_NSTDA_Pmon_1_cds_from_genomic.fna	GCA_021397565.1_NIGEL_Penmon_1.0_genomic.fna
6941	99.27053217568948	99.507	99.28998780487807	98.61970991136168	arachnida	171.41675178753832	151.0	2862	239	976	.34102026554856743535	36223281	1704795	.04706351696854848681	GCF_013339725.1_ASM1333972v1_cds_from_genomic.fna	GCA_000181235.2_CCG_Rmi_1.0_genomic.fna
6941	99.11873831775688	99.476	99.0604021164021	98.20617989788802	arachnida	387.6803738317757	240.0	2862	239	2134	.74563242487770789657	36223281	12163348	.33578813581243510216	GCF_013339725.1_ASM1333972v1_cds_from_genomic.fna	GCA_002176555.1_Rmi2.0_genomic.fna
6941	99.2748802543269	99.597	99.17889915966387	98.34340713384603	arachnida	453.31896856234545	279.0	2862	239	2821	.98567435359888190076	36223281	33544107	.92603723555577419947	GCF_013339725.1_ASM1333972v1_cds_from_genomic.fna	GCA_013435995.1_ASM1343599v1_genomic.fna
6945	99.06899478623549	99.36	99.11332644628102	98.19965826556874	arachnida	463.9224887035106	273.0	2915	245	2874	.98593481989708404802	50886965	22281845	.43786940329414418800	GCF_016920785.2_ASM1692078v2_cds_from_genomic.fna	GCA_000208615.1_JCVI_ISG_i3_1.0_genomic.fna
6945	99.07940118302017	99.3715	99.13232644628097	97.55050673634777	arachnida	487.76826722338205	278.0	2915	245	2872	.98524871355060034305	50886965	36053231	.70849638998906694474	GCF_016920785.2_ASM1692078v2_cds_from_genomic.fna	GCA_002892825.2_ISE6_asm2.2_deduplicated_genomic.fna
7038	99.14796819496075	99.384	99.21611111111113	98.29534375773564	hemiptera	526.0722841800908	291.0	2491	239	2418	.97069450020072260136	42842459	24023534	.56074124970277733124	GCF_001854935.1_ASM185493v1_cds_from_genomic.fna	GCA_003994315.1_CAAS_Bemtab1.0_genomic.fna
7038	97.54960161616138	97.771	97.6229330543933	97.06676604794173	hemiptera	517.9882828282829	290.0	2491	239	2471	.99197109594540345242	42842459	18864704	.44032729307157649377	GCF_001854935.1_ASM185493v1_cds_from_genomic.fna	GCA_004919745.1_ASM491974v1_genomic.fna
7038	97.41514273318866	97.633	97.41942056074765	96.62099243399224	hemiptera	504.9106290672451	290.0	2491	239	2301	.92372541148133279807	42842459	21590775	.50395741757026598309	GCF_001854935.1_ASM185493v1_cds_from_genomic.fna	GCA_902825415.1_B.tabaci_SSA1-SG1_Ug_Canu_n955_657Mb_genomic.fna
7038	97.42514975450055	97.66	97.40458898305081	96.71315246501683	hemiptera	459.75163666121114	281.0	2491	239	2440	.97952629466077880369	42842459	20387325	.47586729323823359438	GCF_001854935.1_ASM185493v1_cds_from_genomic.fna	GCA_902825425.1_B.tabaci_SSA1-SG1_Nigeria_Canu_n4493_656Mb_genomic.fna
7038	97.38815834845715	97.619	97.46727272727269	96.79255499357033	hemiptera	359.5603448275862	253.5	2491	239	2200	.88317944600562023283	42842459	13809040	.32232136815489512401	GCF_001854935.1_ASM185493v1_cds_from_genomic.fna	GCA_903994095.1_B.tabaci_SweetPotato_whitefly_Canu_n5713_630Mb_genomic.fna
7038	98.22044572843575	98.429	98.2698803418804	97.36898233977163	hemiptera	487.98472967395793	287.0	2491	239	2419	.97109594540345242874	42842459	22629285	.52819762283019282343	GCF_001854935.1_ASM185493v1_cds_from_genomic.fna	GCA_903994105.1_B.tabaci_ASIAII5_Canu_n227_616Mb_genomic.fna
7038	97.44832014681862	97.674	97.62171008403364	96.67007179279865	hemiptera	399.94249592169655	271.0	2491	239	2448	.98273785628261742272	42842459	19771559	.46149449544901239212	GCF_001854935.1_ASM185493v1_cds_from_genomic.fna	GCA_903994115.1_B.tabaci_SSA3_Nigeria_2278n_648mb_genomic.fna
7038	97.448332790887	97.6575	97.51101680672271	96.68364258322602	hemiptera	402.5638730675346	274.0	2491	239	2454	.98514652749899638699	42842459	20067329	.46839816080584916939	GCF_001854935.1_ASM185493v1_cds_from_genomic.fna	GCA_903994125.1_B.tabaci_SSA2_Nigeria_n785_625mb_genomic.fna
7091	99.9427740577769	100.0	99.94308606557377	98.2323290978304	lepidoptera	651.9504495886742	358.0	5261	245	5218	.99182664892605968447	56575093	22762066	.40233369125880181938	GCF_014905235.1_Bmori_2016v1.0_cds_from_genomic.fna	GCA_000151625.1_ASM15162v1_genomic.fna
7091	99.92098658892124	100.0	99.91568312757202	96.81608372710988	lepidoptera	570.1517978620019	332.0	5261	245	5135	.97605018057403535449	56575093	17797634	.31458426413899134023	GCF_014905235.1_Bmori_2016v1.0_cds_from_genomic.fna	GCA_000151715.1_ASM15171v1_genomic.fna
7091	99.95692390468872	100.0	99.9715601659751	98.78776500422708	lepidoptera	525.3823981552652	326.0	5261	245	5195	.98745485649116137616	56575093	9958351	.17602005532717374410	GCF_014905235.1_Bmori_2016v1.0_cds_from_genomic.fna	GCA_000181175.1_ASM18117v1_genomic.fna
7108	98.25459531028902	98.497	98.27760888888889	97.78482788454477	lepidoptera	630.2971497877502	344.0	5199	233	4882	.93902673591075206770	60506801	18375473	.30369268737244925574	GCF_011064685.1_ZJU_Sfru_1.0_cds_from_genomic.fna	GCA_000753635.2_ASM75363v2_genomic.fna
7108	98.28982837891398	98.507	98.32778297872338	96.80761483859592	lepidoptera	644.7707094728498	354.0	5199	233	4991	.95999230621273321792	60506801	27327196	.45163841995216372453	GCF_011064685.1_ZJU_Sfru_1.0_cds_from_genomic.fna	GCA_002213285.2_Sf9_draft_v2.0_genomic.fna
7108	98.27533475314628	98.513	98.2677167381974	97.74724532973045	lepidoptera	667.2737657308809	364.0	5199	233	5110	.98288132333140988651	60506801	18709830	.30921862816710471935	GCF_011064685.1_ZJU_Sfru_1.0_cds_from_genomic.fna	GCA_002811805.1_Sf-RVN_WGS_genomic.fna
7108	98.39418540089297	98.655	98.3109957446809	96.76777024995103	lepidoptera	678.3509998058629	368.0	5199	233	5100	.98095787651471436814	60506801	32898874	.54372191978881845034	GCF_011064685.1_ZJU_Sfru_1.0_cds_from_genomic.fna	GCA_012979215.2_ASM1297921v2_genomic.fna
7108	98.11192606320726	98.326	98.07473275862066	96.85559396882792	lepidoptera	671.6271946937183	362.0	5199	233	5073	.97576457010963646855	60506801	27190528	.44937969865569326661	GCF_011064685.1_ZJU_Sfru_1.0_cds_from_genomic.fna	GCA_015832365.1_ASM1583236v1_genomic.fna
7108	98.27426842513563	98.513	98.2465278969957	96.64677820641677	lepidoptera	658.8060512024825	353.0	5199	233	5089	.97884208501634929794	60506801	27434510	.45341200570164005200	GCF_011064685.1_ZJU_Sfru_1.0_cds_from_genomic.fna	GCA_019297735.1_ver6.0_genomic.fna
7108	98.26308496226049	98.488	98.25258008658011	97.73318579356076	lepidoptera	662.3636539578092	360.0	5199	233	5091	.97922677437968840161	60506801	20438012	.33778040918077952923	GCF_011064685.1_ZJU_Sfru_1.0_cds_from_genomic.fna	GCA_900240015.1_SF_CORN_1_genomic.fna
7111	99.38085886402746	99.554	99.3695409836066	98.03597270205607	lepidoptera	692.2432587492829	361.0	5253	244	5211	.99200456881781838949	45108866	26298357	.58299751982237815510	GCF_003590095.1_tn1_cds_from_genomic.fna	GCA_003604225.1_ASM360422v1_genomic.fna
7111	99.97549680766157	100.0	99.98467094017096	98.59550179329817	lepidoptera	718.1837589784517	368.0	5253	244	4995	.95088520845231296402	45108866	27677139	.61356317403323772315	GCF_003590095.1_tn1_cds_from_genomic.fna	GCA_009663345.1_TniFNL_draft_assembly_genomic.fna
7111	99.54557077100101	99.713	99.5241106557377	98.95263904449281	lepidoptera	657.2067510548524	359.0	5253	244	5196	.98914905768132495716	45108866	15359290	.34049381777852717468	GCF_003590095.1_tn1_cds_from_genomic.fna	GCA_013978545.1_ASM1397854v1_genomic.fna
7137	99.65249019984613	99.9255	99.64761864406778	99.234388793075	lepidoptera	626.6819754035357	347.0	5241	238	5176	.98759778668193092921	32805612	19397419	.59128355843506287887	GCF_003640425.2_ASM364042v2_cds_from_genomic.fna	GCA_002589825.1_ASM258982v1_genomic.fna
7137	99.56906525911697	99.743	99.53220588235294	98.94323203597541	lepidoptera	691.4086372360845	356.0	5241	238	5182	.98874260637282961266	32805612	20642559	.62923864977736126367	GCF_003640425.2_ASM364042v2_cds_from_genomic.fna	GCA_004355975.1_Honeycombmoth_v1_genomic.fna
7159	99.44995006165216	99.9235	99.41257740585779	99.0308667660866	diptera	1020.562885326757	801.0	3276	243	3223	.98382173382173382173	60682119	26636522	.43895174458228790593	GCF_002204515.2_AaegL5.0_cds_from_genomic.fna	GCA_000004015.3_AaegL3_genomic.fna
7159	99.41760229031232	99.875	99.33913080168782	99.16594883738925	diptera	783.4822036521201	623.0	3276	243	3210	.97985347985347985347	60682119	15863953	.26142714297765376321	GCF_002204515.2_AaegL5.0_cds_from_genomic.fna	GCA_001014885.1_ASM101488v1_genomic.fna
7159	99.21025038449694	99.583	99.13893801652893	99.02763340334431	diptera	997.0452168563519	780.0	3276	243	3230	.98595848595848595848	60682119	16490681	.27175519365103252244	GCF_002204515.2_AaegL5.0_cds_from_genomic.fna	GCA_014049715.1_ASM1404971v1_genomic.fna
7159	99.18049011124842	99.624	98.99952282157685	98.6719829852106	diptera	814.1205191594561	658.5	3276	243	3215	.98137973137973137973	60682119	23598263	.38888330514628205386	GCF_002204515.2_AaegL5.0_cds_from_genomic.fna	GCA_021653915.1_ASM2165391v1_genomic.fna
7160	98.50561354961808	98.80350000000001	98.15702118644059	97.70607620008734	diptera	959.5454834605598	764.5	3221	240	3109	.96522819000310462589	73634337	34972460	.47494771359182605256	GCF_006496715.1_Aalbo_primary.1_cds_from_genomic.fna	GCA_001444175.2_A.albopictus_v1.1_genomic.fna
7160	98.25579547596605	98.577	98.05076595744676	97.88133072810466	diptera	659.4825636192271	555.0	3221	240	3146	.97671530580565041912	73634337	12907787	.17529575909673770811	GCF_006496715.1_Aalbo_primary.1_cds_from_genomic.fna	GCA_001574995.1_ASM157499v1_genomic.fna
7160	98.05028210792038	98.242	97.88235714285716	97.15913977215536	diptera	981.744398863995	775.0	3221	240	3132	.97236882955603849736	73634337	40327074	.54766669522671196183	GCF_006496715.1_Aalbo_primary.1_cds_from_genomic.fna	GCA_001876365.2_canu_80X_arrow2.2_genomic.fna
7160	98.52126651554394	98.913	98.26536681222706	97.64793460414933	diptera	943.6823186528497	750.5	3221	240	3053	.94784228500465693883	73634337	34580318	.46962218183617243678	GCF_006496715.1_Aalbo_primary.1_cds_from_genomic.fna	GCA_006516635.1_Aalbo_alts_of_PRJNA530512_genomic.fna
7160	99.61400063131305	100.0	99.45672384937235	98.28175316149502	diptera	963.2477904040404	759.0	3221	240	3132	.97236882955603849736	73634337	42037914	.57090096431505861185	GCF_006496715.1_Aalbo_primary.1_cds_from_genomic.fna	GCA_018104305.1_AalbF3_genomic.fna
7165	99.15437101269741	99.244	99.1044117647059	98.44769359217884	diptera	992.7039331062248	777.0	3253	244	3202	.98432216415616354134	22209148	20514417	.92369221007487545222	GCF_000005575.2_AgamP3_cds_from_genomic.fna	GCA_000150785.1_g4_genomic.fna
7165	99.2586024096385	99.432	99.23892951541849	98.95226493038052	diptera	530.1028980788017	425.0	3253	244	3045	.93605902244082385490	22209148	12790681	.57591948146772672233	GCF_000005575.2_AgamP3_cds_from_genomic.fna	GCA_001014525.1_ASM101452v1_genomic.fna
7165	99.20150509102126	99.322	99.15406198347105	98.72363471892909	diptera	569.6356062943536	470.0	3253	244	3214	.98801106670765447279	22209148	18081843	.81416193903521197661	GCF_000005575.2_AgamP3_cds_from_genomic.fna	GCA_001542645.1_ASM154264v1_genomic.fna
7167	99.95100707474619	100.0	99.95169709543569	99.66274478450829	diptera	1174.00953552753	875.0	3268	242	3230	.98837209302325581395	59571357	23734618	.39842332280595857502	GCF_013758885.1_VT_AalbS3_pri_1.0_cds_from_genomic.fna	GCA_000349125.2_Anop_albi_ALBI9_A_V2_genomic.fna
7167	99.64761842105264	100.0	99.6726	99.23026729986434	diptera	875.2105263157895	605.5	3268	242	75	.02294981640146878824	59571357	480043	.00805828546091370723	GCF_013758885.1_VT_AalbS3_pri_1.0_cds_from_genomic.fna	GCA_014083485.1_VT_AalbS3_alt_1.0_genomic.fna
7167	99.95100707474619	100.0	99.95169709543569	99.65340941098435	diptera	1174.00953552753	875.0	3268	242	3230	.98837209302325581395	59571357	23752952	.39873108816372942452	GCF_013758885.1_VT_AalbS3_pri_1.0_cds_from_genomic.fna	GCA_015501965.1_AalbS4_genomic.fna
7176	98.85900379626693	99.224	98.78670562770566	98.51176267131677	diptera	1038.1989876621321	809.0	3223	235	3110	.96493949736270555383	49261514	26200519	.53186589027694114314	GCF_015732765.1_VPISU_Cqui_1.0_pri_paternal_cds_from_genomic.fna	GCA_000209185.1_CulPip1.0_genomic.fna
7176	98.31162786259536	99.0815	97.98683783783785	97.88968384401277	diptera	857.8702290076336	638.0	3223	235	1030	.31957803288861309339	49261514	10094384	.20491420543834686039	GCF_015732765.1_VPISU_Cqui_1.0_pri_paternal_cds_from_genomic.fna	GCA_015732745.1_VPISU_Cqui_1.0_alt_paternal_genomic.fna
7217	99.98897594819616	100.0	99.99061016949152	98.64900882906326	diptera	1018.9022510021586	810.0	3268	237	3221	.98561811505507955936	60971076	29184142	.47865551856096487455	GCF_017639315.1_ASM1763931v2_cds_from_genomic.fna	GCA_000005115.1_dana_caf1_genomic.fna
7217	99.99015797593337	100.0	99.99057021276596	97.52640628058933	diptera	1024.6831224930577	816.0	3268	237	3219	.98500611995104039167	60971076	35150170	.57650565327074103137	GCF_017639315.1_ASM1763931v2_cds_from_genomic.fna	GCA_003285975.3_DanaRS2.1_genomic.fna
7217	99.98826450617284	100.0	99.99014767932489	97.49223184793559	diptera	1024.6641975308642	816.0	3268	237	3218	.98470012239902080783	60971076	32942478	.54029681221305656472	GCF_017639315.1_ASM1763931v2_cds_from_genomic.fna	GCA_018148915.1_ASM1814891v1_genomic.fna
7220	99.99019588578446	100.0	99.9894537815126	99.30416570781236	diptera	1018.290758366595	810.0	3269	239	3236	.98990516977669011930	47089453	26973530	.57281468102846724509	GCF_003286155.1_DereRS2_cds_from_genomic.fna	GCA_000005135.1_dere_caf1_genomic.fna
7220	99.9915390288875	100.0	99.9910294117647	99.12348005693005	diptera	1019.3758451137062	810.5	3269	239	3233	.98898745793820740287	47089453	28066263	.59602015338763862897	GCF_003286155.1_DereRS2_cds_from_genomic.fna	GCA_018904525.1_ASM1890452v1_genomic.fna
7229	99.93857049077837	100.0	99.91084810126581	97.80882246337423	diptera	1025.4542044388872	813.0	3272	240	3180	.97188264058679706601	67180216	29451168	.43839049282008858084	GCF_003369915.1_D.miranda_PacBio2.1_cds_from_genomic.fna	GCA_000269505.2_DroMir_2.2_genomic.fna
7229	99.91691471888818	100.0	99.82439316239318	98.89919012506101	diptera	932.6718256475048	748.0	3272	240	3147	.96179706601466992665	67180216	23359173	.34770910828866641333	GCF_003369915.1_D.miranda_PacBio2.1_cds_from_genomic.fna	GCA_001014365.1_ASM101436v1_genomic.fna
7234	99.9655148148148	100.0	99.89369620253163	98.33603969880531	diptera	951.4478395061728	764.5	3267	240	3217	.98469543924089378634	38658510	24697485	.63886282735677086364	GCF_003286085.1_DperRS2_cds_from_genomic.fna	GCA_000005195.1_dper_caf1_genomic.fna
7234	99.64032226322276	99.7465	99.59243333333329	96.79926700307504	diptera	1005.7097170971709	811.0	3267	240	3230	.98867462503826140189	38658510	28725295	.74305230594764257598	GCF_003286085.1_DperRS2_cds_from_genomic.fna	GCA_018904465.1_ASM1890446v1_genomic.fna
7234	99.66036329820193	99.7575	99.58845188284512	96.84224007001578	diptera	998.0582765034098	794.0	3267	240	3204	.98071625344352617079	38658510	32534094	.84157651187280627215	GCF_003286085.1_DperRS2_cds_from_genomic.fna	GCA_020698555.1_M40_MC_genomic.fna
7237	99.56844027734019	99.685	99.6029653679654	99.18338546206338	diptera	908.2760794201072	738.0	3269	239	3153	.96451514224533496482	62342407	19858660	.31854175922338064361	GCF_009870125.1_UCI_Dpse_MV25_cds_from_genomic.fna	GCA_001014495.1_ASM101449v1_genomic.fna
7237	99.65932994767623	99.827	99.5880714285714	96.02556354277458	diptera	953.8581101877501	775.0	3269	239	3230	.98806974609972468644	62342407	30463076	.48864131922272426857	GCF_009870125.1_UCI_Dpse_MV25_cds_from_genomic.fna	GCA_004329205.1_UCBerk_Dpse_1.0_genomic.fna
7237	99.51743354918271	99.618	99.47593723849383	95.61930942731207	diptera	1003.550107924761	809.0	3269	239	3223	.98592841847659834811	62342407	31622070	.50723209965248855405	GCF_009870125.1_UCI_Dpse_MV25_cds_from_genomic.fna	GCA_018904455.1_ASM1890445v1_genomic.fna
7237	99.51922982131855	99.62950000000001	99.48819246861929	96.11459271026443	diptera	850.8028342575477	715.0	3269	239	3226	.98684613031508106454	62342407	31019875	.49757262339902917126	GCF_009870125.1_UCI_Dpse_MV25_cds_from_genomic.fna	GCA_000001765.3_Dpse_4.0_genomic.fna
7237	99.51568946395544	99.614	99.47171966527202	97.52314250904342	diptera	1002.660505237215	811.0	3269	239	3226	.98684613031508106454	62342407	28174967	.45193903084300226008	GCF_009870125.1_UCI_Dpse_MV25_cds_from_genomic.fna	GCA_000149495.1_ASM14949v1_genomic.fna
7237	99.52176062846551	99.629	99.42290794979083	95.63023538987183	diptera	971.6447935921134	780.0	3269	239	3226	.98684613031508106454	62342407	33970218	.54489744035709112097	GCF_009870125.1_UCI_Dpse_MV25_cds_from_genomic.fna	GCA_020698565.1_ST_MC_genomic.fna
7238	99.97175406317078	100.0	99.9739829787234	99.38901520662904	diptera	963.2204845139528	771.0	3270	237	3241	.99113149847094801223	50841764	24850416	.48877957893042420794	GCF_004382195.1_ASM438219v1_cds_from_genomic.fna	GCA_000005215.1_dsec_caf1_genomic.fna
7238	99.98581633906628	100.0	99.98329361702126	98.71079660801881	diptera	1020.1744471744472	813.0	3270	237	3236	.98960244648318042813	50841764	30436088	.59864343023188573866	GCF_004382195.1_ASM438219v1_cds_from_genomic.fna	GCA_018904445.1_ASM1890444v1_genomic.fna
7241	99.43234269485617	99.557	99.38563675213678	99.26799606797277	diptera	971.1552540233512	777.0	3269	240	3149	.96329152646069134291	49279245	22761948	.46189725512231366369	GCF_008121235.1_UCBerk_Dsub_1.0_cds_from_genomic.fna	GCA_002749795.1_Dsub_1.0_genomic.fna
7241	99.37688286066579	99.5305	99.35395815899585	98.4846912368505	diptera	980.707768187423	790.0	3269	240	3224	.98623432242275925359	49279245	28388860	.57608147202742249805	GCF_008121235.1_UCBerk_Dsub_1.0_cds_from_genomic.fna	GCA_018903505.1_ASM1890350v1_genomic.fna
7241	99.44335881627605	99.5655	99.40305833333332	98.67570649772821	diptera	921.7117755856966	758.5	3269	240	3224	.98623432242275925359	49279245	25728846	.52210308822710250532	GCF_008121235.1_UCBerk_Dsub_1.0_cds_from_genomic.fna	GCA_900682585.1_ASM90068258v1_genomic.fna
7241	99.42919925857264	99.537	99.36893333333337	98.48632093358248	diptera	978.9447018844609	790.0	3269	240	3217	.98409299479963291526	49279245	28315518	.57459317812194565886	GCF_008121235.1_UCBerk_Dsub_1.0_cds_from_genomic.fna	GCA_903684685.1_dsubES12G5_genomic.fna
7243	99.14538312288245	99.273	99.12452320675105	98.31985081999706	diptera	990.328611025562	791.0	3266	239	3226	.98775260257195345988	46612915	30480233	.65390102721531146464	GCF_016746235.2_Prin_Dtei_1.1_cds_from_genomic.fna	GCA_018903625.1_ASM1890362v1_genomic.fna
7243	99.13280565805648	99.248	99.07246638655467	98.32398244218469	diptera	985.190036900369	786.0	3266	239	3231	.98928352725045927740	46612915	29892823	.64129915496595739614	GCF_016746235.2_Prin_Dtei_1.1_cds_from_genomic.fna	GCA_018903635.1_ASM1890363v1_genomic.fna
7244	99.98462422934647	100.0	99.9929957805907	96.96929156685223	diptera	1019.4648581997534	813.5	3266	239	3226	.98775260257195345988	56415288	27572401	.48873987845280520414	GCF_003285735.1_DvirRS2_cds_from_genomic.fna	GCA_000005245.1_dvir_caf1_genomic.fna
7244	99.88347923715769	100.0	99.86558227848103	96.31070212484764	diptera	1016.7354660104584	812.0	3266	239	3233	.98989589712186160440	56415288	30349270	.53796180212711136031	GCF_003285735.1_DvirRS2_cds_from_genomic.fna	GCA_007989325.2_ASM798932v2_genomic.fna
7244	99.56128345724898	99.619	99.57650854700849	96.77390933496743	diptera	951.4885377942999	773.0	3266	239	3210	.98285364360073484384	56415288	25138730	.44560137670483929817	GCF_003285735.1_DvirRS2_cds_from_genomic.fna	GCA_016920725.1_Dvir_9_genomic.fna
7244	99.99048075146285	100.0	99.99631223628693	96.34333322202899	diptera	1027.5435786880198	817.0	3266	239	3229	.98867115737905695039	56415288	29776844	.52781515535292490220	GCF_003285735.1_DvirRS2_cds_from_genomic.fna	GCA_018153695.1_ASM1815369v1_genomic.fna
7245	99.98017674275141	100.0	99.9920466101695	99.01166879419304	diptera	1011.6906230721777	805.5	3264	238	3222	.98713235294117647058	59764222	26546967	.44419497337386906835	GCF_016746365.2_Prin_Dyak_Tai18E2_2.1_cds_from_genomic.fna	GCA_000005975.1_dyak_caf1_genomic.fna
7245	99.20096515571991	99.347	99.16931355932205	97.90469243915	diptera	998.2260252852298	797.0	3264	238	3223	.98743872549019607843	59764222	30887249	.51681839010637501480	GCF_016746365.2_Prin_Dyak_Tai18E2_2.1_cds_from_genomic.fna	GCA_016746335.2_Prin_Dyak_NY73PB_1.1_genomic.fna
7245	99.98718467220684	100.0	99.98670762711863	98.49792827766876	diptera	1017.1434287473069	810.0	3264	238	3229	.98927696078431372549	59764222	30069798	.50314045751319242472	GCF_016746365.2_Prin_Dyak_Tai18E2_2.1_cds_from_genomic.fna	GCA_018904385.1_ASM1890438v1_genomic.fna
7260	99.38332245149356	99.562	99.40738075313811	98.1075023524976	diptera	997.2205112411457	809.0	3263	240	3221	.98712840943916641127	37089897	27587048	.74378874656891066588	GCF_000005925.1_dwil_caf1_cds_from_genomic.fna	GCA_018153465.1_ASM1815346v1_genomic.fna
7260					diptera			3263	240	0	0	37089897	0	0	GCF_000005925.1_dwil_caf1_cds_from_genomic.fna	GCA_018902025.2_UCI_dwil_1.0_genomic.fna
7260	99.48258376882879	99.695	99.46225104602506	98.10592183461361	diptera	1019.4036274208423	816.0	3263	240	3227	.98896720809071406680	37089897	29283253	.78952101161132909050	GCF_000005925.1_dwil_caf1_cds_from_genomic.fna	GCA_018903445.1_ASM1890344v1_genomic.fna
7274	99.3742024577573	99.497	99.43617916666668	98.9788946924623	diptera	989.0110599078341	774.0	3270	240	3233	.98868501529051987767	38092921	23438182	.61528970172699541733	GCF_002093755.1_Dser1.0_cds_from_genomic.fna	GCA_008042835.1_UCB_Dser_1.0_genomic.fna
7274	99.36115950920258	99.485	99.39640416666671	98.55023622258098	diptera	989.4444785276073	772.0	3270	240	3238	.99021406727828746177	38092921	25654950	.67348340128602897110	GCF_002093755.1_Dser1.0_cds_from_genomic.fna	GCA_021223895.1_ASM2122389v1_genomic.fna
7291	98.9511401960787	99.209	98.91352752293574	98.70503266880804	diptera	862.4444444444445	713.5	3233	235	3023	.93504484998453448809	48049182	19754578	.41113245174496414944	GCF_009650485.1_drosAlbom15112-1751.03v1_cds_from_genomic.fna	GCA_000298335.1_DroAlb_1.0_genomic.fna
